id_art;id_adress;id_categorie;DateVente;prixVenteUt;quantiteVent;montantVent
183;29;;14-09-2013;1450;5;7250
183;25;;04-02-2012;1445;2;2890
183;30;;04-05-2013;1446;1;1446
183;30;;17-02-2013;1450;4;5800
183;21;;28-09-2012;1449;4;5796
183;27;;11-01-2014;1452;1;1452
183;28;;03-11-2012;1450;4;5800
183;27;;28-12-2013;1449;3;4347
183;2;;23-07-2013;1448;2;2896
183;1;;10-11-2014;1449;4;5796
184;26;3;12-06-2012;1098;2;2196
184;33;3;20-05-2012;1095;4;4380
184;30;3;27-09-2013;1100;3;3300
185;5;3;17-07-2012;602;3;1806
185;27;3;14-06-2013;595;1;595
185;3;3;26-09-2014;601;4;2404
185;21;3;01-07-2014;600;1;600
185;31;3;19-10-2014;602;3;1806
185;21;3;31-08-2013;597;1;597
186;25;3;26-06-2013;951;2;1902
186;1;3;31-01-2012;950;1;950
186;29;3;06-05-2012;951;3;2853
186;2;3;06-07-2014;950;4;3800
186;23;3;21-08-2012;951;3;2853
186;14;3;03-09-2013;945;2;1890
187;2;3;02-10-2013;797;1;797
187;2;3;27-08-2013;799;3;2397
187;6;3;14-05-2013;800;1;800
188;20;3;16-01-2013;801;1;801
188;1;3;11-12-2013;801;2;1602
189;10;3;31-10-2014;998;1;998
189;27;3;10-03-2014;1000;1;1000
189;10;3;21-07-2014;1001;1;1001
189;20;3;20-06-2014;1001;1;1001
189;9;3;28-06-2013;1000;1;1000
189;9;3;12-07-2014;1000;1;1000
189;25;3;05-08-2014;995;1;995
189;32;3;22-04-2013;999;1;999
189;4;3;07-07-2013;1002;1;1002
190;30;3;11-09-2014;999;3;2997
190;33;3;07-05-2012;998;4;3992
190;25;3;18-07-2013;998;1;998
190;19;3;18-04-2014;996;2;1992
190;30;3;16-06-2014;998;3;2994
190;15;3;18-06-2012;999;3;2997
190;25;3;08-02-2014;999;4;3996
190;27;3;22-02-2013;1002;3;3006
190;30;3;22-07-2013;997;2;1994
191;25;3;28-10-2012;648;3;1944
191;12;3;05-03-2014;652;3;1956
191;29;3;22-05-2012;647;3;1941
191;31;3;26-10-2014;649;3;1947
191;6;3;26-10-2013;648;2;1296
191;21;3;10-08-2014;645;4;2580
192;18;3;23-08-2014;1250;2;2500
192;23;3;31-08-2014;1249;1;1249
192;9;3;11-03-2014;1252;3;3756
192;32;3;06-09-2012;1251;1;1251
192;17;3;06-10-2014;1248;3;3744
192;13;3;26-07-2012;1247;3;3741
192;11;3;18-05-2014;1252;2;2504
192;22;3;03-01-2014;1250;2;2500
192;3;3;08-07-2012;1246;3;3738
193;17;4;08-04-2012;449;1;449
193;21;4;19-08-2014;445;1;445
193;2;4;15-01-2013;448;1;448
193;16;4;16-04-2013;447;1;447
193;28;4;25-11-2013;450;1;450
194;29;8;29-10-2013;1295;19;24605
194;25;8;29-10-2012;1301;13;16913
194;9;8;06-02-2012;1302;7;9114
194;19;8;06-11-2013;1301;14;18214
194;2;8;23-07-2014;1300;5;6500
194;2;8;15-07-2014;1296;13;16848
194;24;8;24-09-2013;1298;19;24662
195;13;7;13-08-2014;1399;7;9793
195;9;7;12-04-2012;1400;9;12600
195;13;7;23-12-2013;1397;2;2794
195;15;7;20-06-2013;1400;5;7000
195;32;7;31-01-2014;1397;6;8382
195;6;7;04-06-2014;1400;3;4200
195;11;7;25-09-2012;1397;11;15367
195;16;7;17-02-2014;1400;3;4200
195;30;7;19-05-2014;1402;1;1402
196;23;7;24-02-2013;1496;2;2992
196;1;7;17-12-2012;1502;4;6008
196;2;7;25-12-2014;1498;4;5992
196;10;7;04-12-2014;1498;2;2996
196;12;7;20-11-2014;1495;3;4485
196;13;7;27-02-2014;1499;4;5996
196;3;7;10-06-2013;1502;4;6008
196;31;7;12-11-2013;1498;2;2996
196;27;7;29-08-2014;1499;2;2998
196;7;7;20-03-2012;1502;3;4506
196;5;7;08-08-2013;1498;1;1498
196;9;7;07-12-2014;1502;4;6008
196;27;7;24-05-2013;1500;4;6000
196;9;7;10-11-2013;1497;1;1497
196;28;7;03-11-2014;1496;4;5984
196;11;7;30-10-2013;1500;2;3000
197;7;4;06-05-2013;445;10;4450
197;18;4;06-12-2013;450;8;3600
197;25;4;01-09-2014;445;1;445
197;3;4;09-08-2014;448;4;1792
197;19;4;04-06-2013;446;4;1784
198;26;7;12-06-2012;1401;6;8406
198;9;7;19-06-2014;1396;10;13960
198;9;7;21-11-2012;1401;7;9807
198;3;7;10-07-2012;1400;1;1400
198;15;7;17-03-2013;1399;7;9793
198;11;7;05-01-2012;1398;6;8388
198;11;7;11-08-2012;1399;8;11192
198;5;7;29-10-2014;1402;7;9814
198;30;7;10-09-2014;1399;2;2798
;4;;15-10-2014;1295;1;1295
;30;;19-04-2014;1296;3;3888
;12;;27-11-2013;1300;3;3900
;26;;17-01-2013;1301;8;10408
199;25;8;10-10-2014;1300;1;1300
199;20;8;24-06-2013;1302;1;1302
199;12;8;05-09-2013;1301;1;1301
199;24;8;04-04-2013;1296;1;1296
199;33;8;08-09-2013;1301;1;1301
199;7;8;22-07-2013;1301;1;1301
199;2;8;06-03-2012;1296;1;1296
199;13;8;04-02-2012;1295;1;1295
200;33;7;16-07-2014;1301;1;1301
200;32;7;15-08-2014;1298;1;1298
200;19;7;28-08-2014;1298;1;1298
200;19;7;04-03-2013;1298;1;1298
200;3;7;19-07-2012;1301;1;1301
200;24;7;21-09-2012;1300;1;1300
201;30;3;23-09-2014;395;47;18565
201;31;3;14-03-2012;395;26;10270
201;26;3;07-06-2014;399;4;1596
201;25;3;12-01-2014;399;20;7980
201;22;3;25-07-2013;395;47;18565
201;16;3;12-02-2012;400;38;15200
201;25;3;26-11-2012;397;21;8337
201;17;3;20-05-2013;396;24;9504
201;18;3;18-02-2012;398;39;15522
201;16;3;22-05-2013;399;50;19950
201;25;3;17-02-2013;396;8;3168
201;7;3;18-03-2013;402;42;16884
201;28;3;19-07-2013;402;5;2010
201;25;3;03-07-2012;401;41;16441
201;32;3;10-11-2013;399;36;14364
201;3;3;22-10-2012;395;23;9085
202;29;7;15-06-2013;1945;3;5835
202;17;7;24-12-2012;1949;2;3898
202;5;7;24-04-2013;1947;2;3894
202;33;7;22-10-2013;1949;5;9745
202;26;7;28-12-2014;1951;1;1951
203;30;1;27-07-2012;498;2;996
203;15;1;11-11-2012;495;1;495
203;17;1;14-02-2014;502;6;3012
203;20;1;28-08-2013;497;1;497
203;29;1;13-07-2012;496;5;2480
203;14;1;28-08-2013;499;5;2495
203;13;1;20-09-2012;501;5;2505
203;21;1;27-03-2014;497;3;1491
204;14;4;22-07-2012;351;1;351
204;28;4;31-05-2014;352;1;352
204;4;4;02-01-2013;350;1;350
204;5;4;25-02-2013;346;1;346
204;7;4;11-10-2013;347;1;347
204;28;4;08-11-2012;345;1;345
204;5;4;25-03-2014;347;1;347
204;15;4;22-02-2012;349;1;349
204;6;4;20-11-2014;350;1;350
205;17;1;24-04-2012;2602;2;5204
205;12;1;26-04-2013;2596;1;2596
205;28;1;01-07-2014;2601;1;2601
205;13;1;27-06-2012;2598;4;10392
205;32;1;31-01-2014;2598;3;7794
206;3;1;23-08-2012;1701;3;5103
206;18;1;17-05-2013;1696;3;5088
206;8;1;04-07-2013;1701;3;5103
206;29;1;02-11-2013;1696;1;1696
206;28;1;18-04-2013;1699;3;5097
206;31;1;16-06-2013;1698;4;6792
206;32;1;13-06-2014;1701;2;3402
206;31;1;05-01-2014;1701;1;1701
207;5;1;23-10-2012;1500;3;4500
207;10;1;31-10-2013;1498;3;4494
207;24;1;27-08-2012;1502;2;3004
207;2;1;03-09-2014;1498;3;4494
207;1;1;06-02-2014;1499;3;4497
207;25;1;12-11-2013;1498;2;2996
207;27;1;02-02-2014;1498;4;5992
208;1;4;12-09-2013;598;1;598
208;21;4;22-02-2013;596;1;596
208;17;4;04-11-2012;602;1;602
208;10;4;14-02-2012;600;1;600
208;26;4;12-04-2014;596;1;596
208;28;4;16-04-2013;602;1;602
208;9;4;19-10-2012;601;1;601
208;33;4;27-02-2013;595;1;595
209;18;3;05-02-2012;1896;1;1896
209;8;3;06-12-2014;1900;4;7600
209;1;3;24-05-2014;1900;3;5700
209;13;3;08-12-2014;1901;3;5703
209;14;3;02-04-2014;1898;2;3796
209;20;3;04-04-2012;1897;2;3794
209;25;3;04-07-2014;1902;2;3804
209;9;3;31-05-2012;1896;4;7584
209;25;3;07-05-2014;1899;4;7596
210;33;4;03-08-2014;852;1;852
210;21;4;25-08-2013;851;1;851
210;2;4;08-02-2014;845;1;845
210;15;4;12-08-2012;851;1;851
210;11;4;29-09-2014;852;1;852
210;24;4;22-11-2014;851;1;851
210;6;4;15-11-2012;852;1;852
210;8;4;26-03-2013;846;1;846
210;28;4;11-01-2014;852;1;852
210;1;4;19-12-2014;850;1;850
210;28;4;09-02-2014;851;1;851
210;33;4;14-04-2014;846;1;846
210;12;4;31-12-2013;845;1;845
211;3;3;04-11-2013;652;2;1304
211;20;3;03-03-2012;650;1;650
211;4;3;02-01-2012;652;1;652
211;19;3;10-12-2013;646;4;2584
211;19;3;25-03-2012;645;3;1935
211;31;3;13-11-2013;648;3;1944
211;10;3;06-11-2012;646;3;1938
212;15;3;06-11-2012;1296;3;3888
212;21;3;18-03-2014;1299;4;5196
212;24;3;20-11-2014;1299;4;5196
212;18;3;05-05-2013;1300;4;5200
213;14;4;03-05-2014;1102;1;1102
213;1;4;01-01-1980;1096;1;1096
213;32;4;01-04-2013;1102;1;1102
214;32;4;08-05-2012;1095;1;1095
214;20;4;20-01-2013;1102;1;1102
214;2;4;16-05-2014;1100;1;1100
214;7;4;13-11-2014;1099;1;1099
214;27;4;23-06-2013;1098;1;1098
214;29;4;06-07-2014;1098;1;1098
214;10;4;12-03-2012;1101;1;1101
214;29;4;01-01-1980;1100;1;1100
214;20;4;17-02-2013;1098;1;1098
214;3;4;01-09-2013;1101;1;1101
214;19;4;12-06-2013;1099;1;1099
215;31;4;13-08-2014;1101;1;1101
215;29;4;13-09-2013;1101;1;1101
215;4;4;05-06-2012;1098;1;1098
216;28;4;21-09-2012;1498;1;1498
216;5;4;21-03-2014;1500;1;1500
216;7;4;17-09-2013;1500;1;1500
216;4;4;02-08-2014;1500;1;1500
216;32;4;17-08-2014;1501;1;1501
216;14;4;16-02-2012;1498;1;1498
216;10;4;06-03-2014;1501;1;1501
217;25;4;17-03-2012;1500;1;1500
217;32;4;22-01-2013;1501;0;0
217;27;4;12-03-2014;1502;1;1502
217;23;4;13-10-2013;1496;1;1496
217;11;4;29-12-2014;1495;0;0
217;21;4;04-05-2013;1497;1;1497
218;25;4;15-11-2014;1502;1;1502
218;7;4;06-11-2012;1500;1;1500
218;2;4;02-07-2013;1499;1;1499
218;15;4;31-01-2012;1496;1;1496
218;16;4;29-12-2014;1497;1;1497
218;26;4;29-03-2014;1496;1;1496
218;4;4;10-10-2014;1497;1;1497
218;17;4;28-12-2013;1495;1;1495
218;27;4;09-12-2012;1502;1;1502
218;6;4;30-05-2014;1500;1;1500
218;3;4;05-09-2014;1496;1;1496
218;12;4;14-05-2014;1496;1;1496
218;5;4;19-10-2013;1501;1;1501
218;27;4;16-12-2014;1498;1;1498
218;16;4;26-05-2014;1501;1;1501
219;29;3;26-03-2014;1196;1;1196
219;20;3;18-02-2012;1201;3;3603
219;12;3;26-09-2012;1199;2;2398
219;30;3;08-07-2012;1201;1;1201
219;9;3;13-01-2012;1199;2;2398
219;4;3;19-09-2014;1200;1;1200
219;31;3;20-09-2012;1200;2;2400
219;16;3;02-09-2012;1195;2;2390
219;18;3;16-03-2013;1197;1;1197
219;14;3;01-01-2014;1201;3;3603
219;33;3;12-03-2012;1202;1;1202
219;19;3;30-03-2013;1197;2;2394
219;7;3;29-12-2014;1198;3;3594
219;33;3;28-04-2014;1197;2;2394
219;26;3;17-02-2014;1197;2;2394
220;18;3;28-02-2012;1302;4;5208
220;14;3;04-01-2012;1300;1;1300
220;9;3;11-05-2014;1295;2;2590
220;7;3;11-03-2014;1299;4;5196
220;9;3;09-10-2013;1301;2;2602
221;17;4;05-04-2012;1300;1;1300
221;32;4;13-07-2014;1300;1;1300
221;25;4;14-06-2012;1298;1;1298
221;19;4;26-03-2014;1299;1;1299
221;33;4;20-09-2012;1302;3;3906
221;2;4;26-09-2014;1299;1;1299
221;28;4;15-12-2013;1302;1;1302
221;17;4;07-01-2014;1297;4;5188
221;24;4;16-04-2013;1296;2;2592
222;11;3;12-07-2014;1296;3;3888
222;23;3;20-09-2012;1301;4;5204
222;6;3;05-03-2014;1296;4;5184
222;32;3;05-04-2013;1297;3;3891
222;22;3;07-10-2012;1302;3;3906
223;26;4;18-05-2014;1698;1;1698
223;8;4;18-01-2014;1701;1;1701
223;13;4;12-04-2013;1696;1;1696
223;31;4;16-08-2012;1701;1;1701
223;33;4;28-12-2014;1696;1;1696
223;32;4;26-06-2013;1700;1;1700
223;21;4;23-07-2014;1700;1;1700
223;4;4;04-01-2012;1695;1;1695
223;20;4;10-04-2014;1697;1;1697
224;9;4;16-04-2012;1699;1;1699
224;4;4;09-07-2012;1696;1;1696
224;24;4;04-04-2013;1702;1;1702
224;17;4;08-12-2012;1700;1;1700
225;20;4;29-10-2013;1698;1;1698
225;8;4;09-08-2013;1695;1;1695
225;21;4;30-03-2014;1701;1;1701
225;27;4;27-02-2013;1699;1;1699
225;18;4;05-06-2013;1697;1;1697
225;1;4;31-10-2012;1697;1;1697
225;30;4;05-12-2014;1698;1;1698
225;19;4;06-11-2014;1695;1;1695
225;5;4;19-10-2013;1702;1;1702
225;33;4;13-02-2012;1699;1;1699
225;25;4;21-05-2012;1696;1;1696
226;27;4;25-05-2012;1698;1;1698
226;19;4;17-08-2012;1700;1;1700
226;24;4;15-09-2012;1702;1;1702
226;9;4;29-08-2012;1696;1;1696
226;25;4;20-11-2014;1700;1;1700
226;13;4;19-04-2012;1698;1;1698
226;19;4;09-06-2012;1696;1;1696
226;11;4;10-07-2012;1696;1;1696
226;24;4;01-01-1980;1695;1;1695
226;31;4;26-08-2013;1701;1;1701
227;30;3;18-05-2012;1295;4;5180
228;16;3;18-10-2012;1297;4;5188
228;22;3;24-03-2012;1299;3;3897
228;11;3;21-04-2013;1300;1;1300
229;24;3;08-04-2013;52;4;208
229;14;3;30-08-2014;50;4;200
229;21;3;31-12-2013;51;2;102
229;11;3;23-03-2013;51;4;204
229;27;3;23-09-2014;52;2;104
229;33;3;07-04-2014;47;3;141
230;24;3;12-01-2013;49;3;147
230;18;3;23-09-2014;48;3;144
230;11;3;25-11-2012;52;2;104
230;32;3;12-07-2012;51;3;153
230;25;3;06-08-2013;45;2;90
231;28;3;20-03-2012;48;1;48
231;18;3;27-02-2012;51;3;153
231;16;3;07-07-2012;51;1;51
232;23;3;19-08-2012;500;4;2000
232;29;3;17-03-2012;500;4;2000
232;14;3;08-05-2012;502;2;1004
232;4;3;17-07-2013;497;4;1988
233;12;3;28-12-2013;502;4;2008
233;7;3;01-10-2014;495;1;495
233;10;3;27-10-2014;496;1;496
233;28;3;08-06-2013;498;1;498
233;21;3;01-01-1980;502;1;502
233;4;3;15-08-2013;499;4;1996
234;7;3;14-09-2014;1296;4;5184
234;1;3;18-01-2012;1300;2;2600
234;32;3;22-07-2012;1302;1;1302
234;6;3;07-06-2012;1300;3;3900
234;9;3;23-04-2012;1299;1;1299
234;29;3;27-02-2012;1295;4;5180
234;32;3;21-04-2012;1302;1;1302
234;15;3;09-06-2014;1299;4;5196
234;30;3;01-08-2012;1302;3;3906
234;28;3;29-12-2012;1299;1;1299
234;23;3;15-03-2012;1300;3;3900
234;25;3;11-05-2014;1300;3;3900
234;26;3;23-05-2014;1296;2;2592
234;22;3;29-11-2014;1299;1;1299
234;33;3;16-11-2014;1296;4;5184
234;13;3;03-09-2013;1298;2;2596
235;33;3;30-11-2014;1301;3;3903
235;4;3;28-03-2014;1296;2;2592
235;24;3;28-12-2013;1295;4;5180
235;26;3;19-11-2014;1299;3;3897
236;3;3;09-12-2012;499;27;13473
236;30;3;14-03-2012;501;14;7014
236;31;3;24-06-2013;502;2;1004
236;24;3;17-07-2014;495;13;6435
236;14;3;24-05-2014;500;53;26500
236;30;3;16-06-2014;495;38;18810
236;6;3;15-06-2012;500;18;9000
237;27;3;18-03-2012;499;1;499
237;6;3;20-01-2013;496;4;1984
237;12;3;17-07-2013;499;2;998
237;3;3;02-09-2014;495;4;1980
237;16;3;24-10-2013;501;2;1002
237;4;3;06-01-2014;495;1;495
237;4;3;06-08-2014;499;1;499
238;10;3;09-03-2013;1052;1;1052
238;16;3;22-03-2013;1051;1;1051
238;17;3;10-02-2013;1046;1;1046
239;28;3;14-08-2014;1649;2;3298
239;24;3;28-01-2014;1651;3;4953
239;30;3;23-08-2014;1648;1;1648
239;29;3;23-09-2014;1649;1;1649
240;12;3;01-12-2012;797;3;2391
240;1;3;16-01-2014;800;2;1600
240;21;3;10-01-2013;798;4;3192
240;3;3;11-01-2012;801;2;1602
240;29;3;09-09-2014;801;4;3204
240;20;3;28-02-2012;795;1;795
241;22;3;22-06-2014;1350;3;4050
241;16;3;21-07-2013;1348;3;4044
241;1;3;03-05-2012;1346;2;2692
242;22;3;15-12-2013;2199;5;10995
242;7;3;06-12-2014;2196;32;70272
242;15;3;16-05-2014;2198;16;35168
242;5;3;21-08-2013;2195;41;89995
242;9;3;25-01-2013;2197;38;83486
243;9;3;20-12-2012;450;1;450
243;31;3;01-08-2014;451;2;902
243;8;3;31-01-2014;450;2;900
243;21;3;17-12-2014;450;2;900
243;20;3;20-04-2012;448;2;896
243;2;3;16-11-2012;446;4;1784
243;17;3;03-08-2012;446;3;1338
243;28;3;27-10-2013;449;2;898
244;7;4;13-10-2013;648;1;648
244;11;4;05-07-2012;647;1;647
244;3;4;08-06-2012;651;1;651
244;22;4;14-10-2012;652;1;652
244;8;4;13-08-2012;648;1;648
244;31;4;26-10-2012;648;1;648
245;27;4;22-06-2014;649;1;649
245;29;4;29-04-2013;648;1;648
245;33;4;28-06-2012;648;1;648
246;11;4;01-01-1980;1497;2;2994
246;30;4;05-11-2012;1498;1;1498
246;28;4;24-07-2014;1497;4;5988
246;15;4;28-12-2014;1500;1;1500
246;15;4;23-05-2013;1497;4;5988
246;4;4;12-11-2012;1496;2;2992
247;31;1;29-10-2013;498;2;996
247;17;1;13-04-2013;498;4;1992
247;24;1;30-05-2013;502;2;1004
247;29;1;26-07-2012;501;2;1002
248;29;3;16-12-2012;1201;3;3603
248;2;3;25-01-2014;1199;3;3597
248;3;3;16-07-2013;1198;3;3594
248;33;3;05-03-2012;1202;3;3606
248;2;3;27-04-2012;1196;1;1196
248;15;3;24-04-2012;1202;2;2404
248;8;3;17-09-2013;1199;2;2398
248;3;3;14-03-2012;1195;2;2390
249;27;;26-07-2012;2599;1;2599
249;15;;22-09-2012;2598;1;2598
249;20;;14-07-2013;2600;2;5200
249;31;;25-07-2014;2596;1;2596
249;21;;09-09-2013;2595;2;5190
249;13;;11-10-2013;2602;3;7806
250;10;3;28-07-2014;797;2;1594
250;22;3;20-07-2013;801;1;801
250;15;3;16-02-2014;796;3;2388
250;16;3;14-02-2013;802;2;1604
250;30;3;02-09-2014;800;2;1600
250;23;3;25-09-2013;801;4;3204
251;17;3;02-04-2012;801;4;3204
251;29;3;16-03-2012;795;3;2385
251;21;3;13-08-2013;802;4;3208
251;19;3;15-03-2013;797;1;797
252;14;3;15-01-2013;801;3;2403
252;10;3;07-01-2013;800;3;2400
253;13;3;17-02-2013;797;1;797
253;1;3;29-05-2014;799;4;3196
253;17;3;14-01-2013;795;4;3180
253;32;3;25-07-2013;796;2;1592
253;13;3;12-09-2014;800;3;2400
253;26;3;01-01-1980;795;2;1590
253;16;3;08-10-2014;800;1;800
253;27;3;28-10-2014;797;1;797
253;21;3;31-12-2014;802;4;3208
253;20;3;16-04-2014;796;2;1592
253;1;3;28-07-2014;801;2;1602
253;30;3;03-02-2014;799;1;799
254;7;1;04-10-2012;596;17;10132
254;33;1;23-11-2014;597;10;5970
254;9;1;03-10-2014;601;20;12020
254;29;1;29-01-2014;602;20;12040
254;28;1;25-11-2014;601;4;2404
254;26;1;17-07-2013;596;16;9536
254;18;1;10-11-2012;600;1;600
254;2;1;19-06-2014;595;17;10115
254;10;1;21-11-2013;598;4;2392
254;26;1;21-12-2014;598;20;11960
254;5;1;28-02-2013;595;3;1785
254;22;1;22-08-2013;602;19;11438
254;26;1;27-02-2014;602;1;602
255;27;1;08-07-2012;846;8;6768
255;7;1;04-02-2014;852;23;19596
255;26;1;07-07-2014;851;8;6808
255;29;1;04-03-2013;846;15;12690
256;29;4;29-01-2013;1297;1;1297
256;25;4;03-02-2012;1299;1;1299
256;25;4;04-04-2012;1296;1;1296
256;16;4;01-09-2012;1295;1;1295
256;17;4;03-12-2014;1301;1;1301
256;21;4;11-05-2013;1295;1;1295
256;24;4;09-05-2013;1295;1;1295
257;30;4;20-01-2012;1098;1;1098
257;20;4;14-09-2012;1096;1;1096
257;5;4;15-04-2012;1100;1;1100
257;20;4;15-01-2013;1097;1;1097
257;2;4;14-04-2014;1095;1;1095
257;14;4;20-08-2012;1100;1;1100
257;6;4;18-05-2012;1099;1;1099
257;29;4;24-12-2014;1101;1;1101
257;18;4;16-06-2013;1099;1;1099
257;4;4;19-03-2014;1097;1;1097
257;7;4;29-12-2012;1095;1;1095
257;31;4;02-02-2012;1102;1;1102
258;11;4;21-11-2013;1300;1;1300
258;15;4;20-09-2013;1296;1;1296
258;10;4;12-04-2012;1301;1;1301
258;7;4;01-01-1980;1302;1;1302
258;21;4;03-06-2012;1301;1;1301
258;25;4;09-05-2013;1295;1;1295
258;23;4;28-09-2013;1297;1;1297
258;19;4;12-12-2014;1295;1;1295
259;22;4;06-02-2014;1296;1;1296
259;27;4;01-02-2012;1297;1;1297
259;24;4;26-01-2012;1300;1;1300
259;20;4;25-01-2013;1295;1;1295
259;17;4;10-10-2013;1302;1;1302
259;9;4;17-05-2014;1295;1;1295
259;19;4;29-06-2012;1301;1;1301
259;25;4;06-11-2014;1296;1;1296
260;31;4;01-09-2013;1301;1;1301
260;8;4;30-08-2014;1302;1;1302
260;30;4;10-12-2013;1297;1;1297
260;12;4;19-05-2012;1300;1;1300
260;33;4;25-07-2012;1302;1;1302
260;13;4;28-03-2014;1296;1;1296
260;14;4;14-07-2012;1299;1;1299
261;28;4;18-09-2014;1499;1;1499
261;4;4;08-04-2012;1501;1;1501
261;15;4;25-07-2014;1502;1;1502
261;32;4;01-07-2014;1500;1;1500
261;23;4;17-04-2014;1501;1;1501
261;24;4;14-12-2013;1496;1;1496
262;1;4;25-06-2014;948;1;948
262;14;4;21-12-2012;951;1;951
262;22;4;14-11-2014;950;1;950
262;29;4;24-10-2013;948;1;948
262;19;4;15-03-2014;945;1;945
262;15;4;05-07-2014;945;1;945
262;32;4;01-01-2012;950;1;950
263;26;4;08-01-2012;945;1;945
264;20;1;15-01-2014;1002;2;2004
264;30;1;14-06-2013;1002;2;2004
264;23;1;13-03-2014;1001;4;4004
264;25;1;04-04-2013;1000;3;3000
264;31;1;12-05-2013;1000;4;4000
264;32;1;27-01-2012;996;3;2988
265;13;1;15-05-2012;5201;4;20804
265;29;1;01-01-2014;5195;1;5195
265;10;1;01-07-2014;5195;3;15585
265;11;1;05-10-2012;5196;3;15588
265;12;1;31-08-2013;5196;2;10392
265;25;1;30-07-2014;5200;3;15600
265;5;1;15-03-2014;5202;2;10404
266;19;1;20-05-2013;2599;4;10396
266;4;1;14-05-2012;2600;4;10400
266;18;1;19-09-2013;2598;4;10392
266;18;1;17-11-2013;2595;3;7785
266;5;1;03-05-2012;2600;1;2600
267;13;1;14-04-2013;995;1;995
267;21;1;18-04-2013;999;1;999
267;14;1;17-01-2014;1000;1;1000
267;13;1;20-08-2013;1001;1;1001
267;26;1;19-10-2013;998;1;998
267;8;1;24-02-2012;1002;1;1002
267;21;1;28-09-2014;1002;1;1002
268;12;4;28-08-2013;399;10;3990
268;3;4;10-08-2013;398;8;3184
268;19;4;25-02-2013;395;10;3950
268;7;4;19-04-2012;400;9;3600
268;26;4;16-07-2012;398;1;398
268;3;4;21-05-2014;401;10;4010
268;23;4;08-05-2013;395;4;1580
268;32;4;05-10-2013;395;2;790
268;17;4;23-02-2014;398;5;1990
268;14;4;25-03-2012;401;8;3208
269;11;4;31-12-2014;1347;1;1347
269;32;4;13-09-2013;1352;1;1352
269;26;4;04-05-2013;1348;1;1348
269;11;4;08-05-2014;1345;1;1345
269;8;4;27-02-2013;1351;1;1351
269;17;4;29-12-2013;1346;1;1346
269;15;4;16-10-2012;1347;1;1347
270;16;4;05-05-2013;395;6;2370
270;10;4;17-01-2012;396;6;2376
270;26;4;04-07-2012;400;4;1600
270;8;4;05-05-2014;401;5;2005
270;6;4;27-03-2013;397;10;3970
270;33;4;24-10-2014;396;6;2376
271;4;4;11-07-2014;1002;2;2004
271;11;4;02-04-2014;1001;6;6006
271;3;4;03-04-2013;997;2;1994
271;9;4;21-01-2012;995;3;2985
271;17;4;16-01-2014;997;5;4985
271;5;4;07-05-2014;1000;5;5000
271;23;4;26-06-2013;999;5;4995
271;15;4;27-07-2013;1001;6;6006
271;5;4;27-06-2013;1002;2;2004
271;7;4;28-01-2013;1000;1;1000
272;11;4;10-12-2014;895;1;895
272;28;4;09-11-2014;895;1;895
272;29;4;24-02-2014;898;1;898
272;33;4;12-09-2014;900;1;900
272;2;4;29-10-2013;900;1;900
272;12;4;10-01-2014;899;1;899
272;5;4;27-07-2013;899;1;899
273;24;4;26-02-2014;1399;3;4197
273;12;4;16-01-2014;1399;1;1399
273;27;4;02-05-2013;1401;2;2802
273;12;4;19-12-2014;1395;2;2790
273;18;4;27-07-2013;1395;1;1395
273;27;4;25-09-2013;1399;2;2798
273;21;4;04-07-2013;1399;3;4197
273;28;4;28-11-2014;1398;2;2796
273;16;4;01-01-1980;1401;1;1401
273;28;4;12-07-2012;1399;2;2798
273;8;4;26-04-2013;1402;1;1402
273;19;4;12-10-2012;1402;3;4206
274;23;3;24-05-2014;2095;2;4190
274;11;3;11-04-2014;2101;3;6303
274;1;3;03-04-2012;2095;1;2095
274;20;3;16-11-2014;2098;2;4196
274;30;3;05-08-2014;2097;1;2097
274;30;3;09-05-2012;2099;1;2099
274;31;3;17-07-2014;2097;4;8388
274;8;3;28-02-2014;2098;3;6294
275;20;3;23-02-2012;2095;3;6285
275;1;3;05-07-2013;2100;1;2100
275;6;3;24-01-2014;2099;1;2099
275;31;3;15-12-2014;2097;3;6291
275;3;3;18-12-2012;2102;3;6306
276;22;3;10-10-2012;397;4;1588
276;28;3;27-12-2012;397;3;1191
276;20;3;29-10-2012;397;3;1191
276;6;3;25-10-2013;401;1;401
277;1;3;01-01-1980;2097;1;2097
277;29;3;10-05-2014;2097;1;2097
278;32;3;19-12-2013;1245;2;2490
278;18;3;08-10-2013;1251;1;1251
278;19;3;30-11-2013;1246;3;3738
278;10;3;09-05-2014;1246;2;2492
278;13;3;20-03-2013;1251;1;1251
278;4;3;28-06-2013;1251;2;2502
278;15;3;18-01-2014;1246;1;1246
278;5;3;02-08-2012;1251;3;3753
278;12;3;01-06-2012;1252;1;1252
278;10;3;30-08-2014;1246;3;3738
278;9;3;11-01-2014;1248;1;1248
279;10;3;13-10-2013;698;4;2792
279;10;3;18-06-2012;695;3;2085
279;13;3;11-11-2014;699;1;699
279;28;3;09-02-2014;701;1;701
279;16;3;18-01-2014;701;2;1402
279;20;3;05-12-2013;697;1;697
279;18;3;17-01-2014;702;1;702
279;17;3;23-09-2013;698;2;1396
279;31;3;29-11-2014;696;2;1392
279;7;3;23-04-2013;700;2;1400
279;6;3;09-05-2012;702;3;2106
279;32;3;18-08-2014;697;2;1394
